estc_id,actor_id
T92431,bbti_17682
T82601,29449922
W5684,25770592
T89859,9741821
T20198,bbti_25432
T38610,bbti_125482
N5852,bbti_15982
T177091,54025507
N51336,30718937
T177491,bailliecadel_0
T176562,bbti_114404
T26889,330654
N475820,kinneirandlong_0
T164845,255661736
T181261,17097029
T99936,bbti_51499
T183527,71283786
T193838,bbti_65846
T77122,173741386
T76524,45785847
T69426,NV10506
T11055,bbti_45421
T64247,44148715
N38817,bbti_59028
T161298,dickinsonboys_0
T110366,17097029
P3397,bbti_14294
N5361,17087371
T118861,255661736
N7932,margtrhames_0
T138466,bbti_57211
T174572,bbti_63806
T155073,34412780
T181973,bbti_63169
T177765,36768263
T67080,66613219
N20307,34511788
T78338,ttrye_0
T131349,304984123
T35086,bbti_113785
T138233,24159302
N7004,bbti_5367
T54589,311426459
N70005,bbti_115486
T41350,17074833
T170691,richardnorris_0
W8420,38347954
N69731,bbti_70987
T165707,228716377
N473985,executrixofthomasnewcombdeceasd_0
T190196,williamcheyne_0
N69981,88457570
T48275,187519562
W6128,66520614
N17140,bbti_108120
R201488,19566142
N3438,bbti_109575
T77119,34343718
T70802,41737022
T72403,34509981
T175714,robertfreebairn_0
T130478,269036155
T180865,bbti_104724
T106270,228716377
T167935,bbti_7149
T91469,7291567
T5230,60635941
T140665,bbti_130037
T84948,bbti_36806
T144650,bbti_976
T229972,bbti_107957
T26865,bbti_40501
N53257,executrixofthomasnewcombdeceasd_0
T136231,bbti_15982
T12928,34509981
T42390,228701119
T56504,bbti_109905
T203552,71247997
T32512,51577264
T69289,40811864
T154404,bbti_106365
T225607,bbti_14459
T19607,72798292
T122743,26938284
T97939,150016994
T132451,bbti_105106
T208142,bbti_72801
T121774,311426459
T103708,bbti_114516
T30936,bbti_77965
T10762,46660218
N17362,44350696
T133127,bbti_16685
T185301,46660218
W5265,56609913
T170754,bbti_40501
W28354,43362968
T78168,47589
N26790,bandbbarkerandistagg_0
T55403,jamescochran_0
T150884,12361109
N53690,30718937
T42557,williamsmith_6
T174034,bbti_20389
T107075,bbti_8281
R172195,121294363
N4518,bbti_77907
N9818,bbti_39789
T91523,51557323
N12340,29449922
N26008,44148715
N43071,51926513
T50431,bbti_114111
T42829,228716377
T97360,bbti_72801
T114247,bbti_112714
T106789,15008766
T99980,bbti_63806
N17370,bbti_33480
T109230,bbti_107026
T150901,255661736
T94055,71283786
N4962,bbti_5367
N12068,121294363
T229549,clucas_1
W37658,11303120
T12909,1565494
T95010,54200258
T105616,9733233
N29902,bbti_10232
T128128,46674297
N31339,228716377
T178580,annodom_0
P6099,bbti_39803
R182815,bbti_106885
T143627,45785847
T29282,bbti_116057
T145363,bbti_75858
T177738,bbti_114404
T44972,19591103
T144133,williamged_0
T46162,17569100
N491578,12203344
T123383,roberturie_0
T70404,46815338
N68442,alicereilly_0
T144887,15008766
T7299,78997426
T231739,bbti_65245
N61611,230344363
T19817,bbti_74241
T101431,5995757
N36690,bbti_7523
T25460,230344634
T61355,bbti_105106
T47696,bbti_76607
T52182,bbti_58940
T41441,bbti_44308
W2274,59137165
T187819,johnthomas_1
T9377,228716377
T183109,58966351
W38099,8938475
T43074,bbti_9392
T18111,122574378
N52383,30718937
T36509,17087371
N492502,bbti_112714
N12581,77124830
T54644,bbti_40786
N70261,executrixofthomasnewcombdeceasd_0
T191899,22160026
T197737,jcaillou_0
T216110,bbti_35731
T228028,bbti_106365
T142371,24488557
N23883,bbti_32286
N30311,24654312
T190539,22007688
T140721,jbsprint_0
T96895,jameswardlaw_0
T39465,17087371
N15298,34509981
T113169,61600028
N3076,36768263
T40206,17097029
N52762,54199802
T479069,bbti_6151
T131428,bbti_109575
N5804,bbti_46047
N19941,255661736
T135910,bbti_11228
N35028,bbti_34130
T166378,jamesdalton_0
T20276,51743443
T94272,bbti_46221
T164582,nicholasthomas_0
T32835,bbti_109740
T47757,228716377
N50291,andrewmartin_0
T190354,jamescochran_0
T100474,edward_1
N1154,bbti_36883
T76460,bbti_105768
N21178,34511788
N50462,30718937
T232469,bbti_78209
T10411,31591451
T113801,bbti_36940
T7277,24489154
T36078,46815338
W5303,38347954
T138581,bbti_47034
T181926,gandaewing_0
T138586,bbti_73973
T59606,bbti_74241
N1080,76192869
T108504,silpepyat_0
T136198,173741386
N5705,bbti_66147
T75810,bbti_77895
R215254,bbti_50827
T80385,bbti_51500
T230250,bbti_74250
T112690,bbti_105842
N3407,150016994
T78904,330654
T210601,bbti_4474
T79796,100328493
T208763,patrickcampbel_0
T36329,bbti_36803
N24471,21689248
T201939,51926513
R223627,19553220
T141114,smanship_0
T70392,54200258
N22917,bbti_15222
T84275,bbti_50050
W27181,33552242
W30323,69363534
N11848,timgoodwin_1
T169904,71283786
N20321,wowen_0
T31753,31591451
T121437,bbti_104038
W28495,55606557
N27416,henryhawker_0
N38277,99480813
T43190,46815338
T96503,222770681
T313,17097029
T118931,bbti_17678
N33738,bbti_114404
T38665,bbti_32481
T138390,andrewfoulis_0
N26565,jhowe_0
T220941,51926513
T220777,annodom_1
R184925,63893036
T95682,24497251
T49556,bbti_7773
T126882,bbti_106365
T70790,executrixofthomasnewcombdeceasd_0
T126603,39262887
T99919,bbti_47231
T59740,bbti_77907
T181761,29427704
N498475,304989999
T224835,bbti_73149
T82488,bbti_39926
T201031,19591103
T112866,bbti_37631
T173669,jun_8
T123926,19553220
T26922,bbti_108712
T119157,bbti_73921
T109313,charlesrivington_0
N71101,228716377
T20289,56494757
T137877,bbti_114404
T19651,executrixofthomasnewcombdeceasd_0
W20297,55606557
T16825,7291567
T203388,bbti_8278
T147031,99480813
N490995,17569100
T204143,295382906
T115318,bbti_16685
N2059,17097029
T134312,63858034
T138700,bbti_78573
T131701,bbti_116262
T108500,bbti_114404
T94417,173741386
T67168,bbti_112322
R16535,51743443
T112867,bbti_37631
T13541,bbti_15982
T182937,bbti_107835
N34808,21213427
T122129,269036155
R216723,41690231
T67799,36814575
P6618,66386600
T87729,51926513
T61221,44350961
N6630,68786630
W13333,55606557
N491730,bbti_4479
N4058,228716377
N20628,305200082
T202095,bbti_113163
T220219,georgerisk_0
N38273,44350696
N492587,22019654
N32914,255661736
N20867,44148715
T103975,bbti_10232
T111286,218481116
T91582,bbti_107794
W4786,43362968
T224468,12361047
R208179,311426459
N780,34509981
T139003,bbti_74101
T131558,bbti_13923
T78578,bbti_75696
T91153,255661736
T36398,56662373
T149521,9741821
T101453,54200197
T64963,9742242
T16495,bbti_105106
T162926,34511788
N64391,255661736
T105231,bbti_74250
W3554,58170011
T228585,jamesblow_0
T228513,bbti_53145
T115559,227713609
N53196,30718937
T31325,thomasharris_0
T87641,1565494
W42542,63012301
N55163,bbti_109704
T64169,bbti_65134
T2046,206144782979065031653
T94516,bbti_42637
N54426,61899467
T56560,73772960
T127529,27299050
T50858,9741821
N36131,bbti_125482
T75438,bbti_116081
T99322,bbti_51500
T160634,bbti_12733
N62940,annodom_1
T163339,150016994
T170519,44195902
T136608,228716377
T210373,72798292
N43571,isaaclaneandcompany_0
R6826,bbti_127096
T33319,bbti_29546
T123918,173741386
T44490,12361109
T185988,7287161
T132569,johndanielbeman_0
T30560,30718937
N33012,73995150
T193495,bbti_73973
T80373,bbti_53584
W9240,66520614
T80533,bbti_10233
T83012,121291376
W17960,8938475
T210428,johnpennel_0
T70772,12361109
T50296,9741821
T222793,bbti_116779
W12050,55606557
T89450,12361047
T101213,bbti_7900
R220026,206144782979065031653
T21246,66518994
T28583,sdawks_0
W30360,33552242
T56501,bbti_108660
W18540,NV32738
T107778,bbti_11535
T53833,bbti_75361
N11994,bbti_7688
N19112,bbti_111939
T130653,bbti_51500
T21979,22039034
T101348,63858034
T78113,johnvallange_0
T39292,abrahambradley_0
T93748,222770681
T45868,jamesknapton_0
T32127,263788498
T200448,51540282
T92171,gnicol_1
T1199,77718116
P6052,29412961
N17867,51557323
T59310,72798292
T113291,173741386
T104812,31857518
N39672,71283786
N23504,34343718
T107534,19553220
T34747,bandcmotte_1
T171811,187519562
N22769,bbti_45421
T151991,bbti_112714
T45794,bbti_109575
T18121,bbti_73278
P2358,johnwotherspoon_1
W23119,21129399
T4304,27299050
T136449,218481116
T6326,bbti_51014
N15238,227713609
T78885,31591451
T106737,georgebennett_1
T51988,24195603
T160410,danieltompson_0
T30634,bbti_44308
T97625,150016994
N34320,56662373
T202579,44350961
T42094,218481116
T168035,34509535
T17702,bbti_108712
T185081,61140938
T43893,bbti_28358
T204973,bbti_64111
T5756,73995150
T81157,304987096
T77086,75278683
T205263,44216749
T178829,121294363
N38219,54199802
T95773,22019654
W31902,63012301
T50717,46934917
T33288,36768263
N7500,228716377
T224294,187519562
T81396,executrixofthomasnewcombdeceasd_0
T68001,305051344
N47228,johnandpaulknapton_2
T49770,sylvanuspepyat_0
T113883,thomaslane_1
T132018,36768263
T161623,jamesnicol_0
T4370,36768263
T101417,bbti_5855
N11342,31591451
T129381,187519562
T43518,bbti_31270
R34046,121294363
W32034,6387970
T442,306130183
T87998,26938284
W17227,33552242
R210096,58966351
T173037,39467138
T122039,54025507
T231554,61419541
T109185,bbti_73149
W17723,16293464
T86829,26653683
T226996,philander_0
W29352,59137165
N19440,messbarstow_0
T206346,executrixofthomasnewcombdeceasd_0
N28226,4803814
T126158,40811864
W32659,56609913
N30599,alexanderdavidson_0
T173759,34511788
N475019,williamreason_0
T94767,44350696
T213717,edwinsandys_0
T29233,bbti_9392
T165474,bbti_78781
W24778,65538602
T116112,36768263
T16881,122574378
T137465,bbti_107724
T95188,bbti_13169
T96501,bbti_3099
N15438,bbti_25612
T207521,19591103
T53931,31868616
N39715,bbti_61389
T149487,company_1
N53197,12361109
N13074,bbti_66145
T402,60635941
T109729,24488557
T114031,bbti_113516
T137398,222770681
T139242,31070598
T31963,263788498
T144286,150016994
T54607,bbti_69695
T56159,47589
T144785,4306147270694535700005
N9676,bbti_111541
T200361,330654
T69270,bbti_107957
N53807,228716377
T135768,13471693
T89085,bbti_74250
T48182,bbti_20389
T111138,bbti_50597
T214175,NV26019
T6258,benjaminbarker_0
T142266,mrhumphryjun_0
T167341,173741386
T169667,bbti_10273
W2507,kneelandandgreen_0
T72680,NV10506
T68010,218481116
T19744,executrixofthomasnewcombdeceasd_0
T137770,17097029
T177365,johnreidyounger_0
T37017,31591451
T112643,12361047
T99433,bbti_60441
T125779,bbti_47231
N4141,williamsmith_6
T75498,bbti_57204
N35291,bbti_37600
T63318,87555762
T5484,49098667
T148933,173741386
N11392,27299050
W12859,4025857
N72190,bbti_107361
T201502,sbrico_0
T19658,12361109
T58061,1565494
N35288,14965532
T53936,1045966
T30633,228701119
T57162,263788498
N37144,bbti_53098
T134884,robertowen_0
N14586,51557323
T84163,bbti_109905
T99485,173741386
N492296,72798292
T94690,bbti_73973
T195077,bbti_58940
T114766,bbti_10233
T54592,bbti_116779
T19507,30718937
W27113,38347954
T187984,101583814
T117135,76405539
T95702,bbti_10232
T46234,173741386
T18305,bbti_40501
R246,29080720
W16887,55606557
N7259,59137316
T2367,73995150
T95969,304984123
T123170,9729889
T93052,bbti_53305
T202805,bbti_19596
T82732,24497251
T95002,bbti_4484
R42459,bbti_39463
N3137,bbti_109518
W42914,59137165
T124606,263788498
N2149,bbti_107794
T137453,309837281
N26457,63858034
T190698,mpilkington_0
T114458,314840055
T5372,31591451
T63310,31912803
T90206,bbti_10232
T92692,bbti_113386
T26171,34343718
T196557,51926513
T85558,bbti_37007
T88849,kathwilmer_0
T5126,228716377
N29366,bbti_70361
T71740,27299050
T476243,214205708
T203051,johnnewlands_0
T200902,cp_1
T139442,95145542611696641723
N16025,bbti_23587
N35737,bbti_9201
T18596,bbti_8867
T112596,bbti_7900
T21181,27299050
T226658,19553220
T125859,9741821
W6874,56609913
N50613,12361109
N14833,bbti_31555
W15186,39196133
T138433,54200197
N10115,9741821
T114822,2321741
N24830,bbti_23572
N36402,22007688
T114922,NV31397
T50339,218481116
T38164,bbti_7900
W11154,1465174
T469116,bbti_51700
T85540,228716377
N15703,12361109
T105861,63599288
N23905,bbti_19047
T203384,andrewcrook_1
T129558,bbti_42947
T102853,263788498
T198530,101583814
T141201,bbti_46613
T215818,31893089
T119888,33425968
T183837,bbti_5469
T87117,wshaw_0
N48332,63858034
N6266,bbti_70987
T103970,bbti_53098
T214739,20033278
T150434,sarahhyde_0
T108119,messhamiltonandbalfour_0
W8457,55606557
N3066,bbti_45657
N18475,22007688
T75984,NV7198
W18632,nathanielbelknap_0
T138079,311426459
T150439,bbti_72801
T16552,78374987
N51724,148202749
W19209,50748061
N24032,121294363
T51904,59137424
T181676,bbti_49425
T192225,29437883
T180547,26938284
W9490,59137165
N15104,51575426
T49019,bbti_78165
T31730,bbti_20389
T90271,NV23762
T107085,bbti_109575
T191188,72927896
T144319,bbti_59028
T125497,59137424
N41841,12162986
N31187,bbti_2238
T64957,calebratten_1
N12385,34343718
T165390,262067064
W7213,55606557
T143868,bbti_8976
T225572,122574378
T41680,51743443
T182617,bbti_4479
N67480,147002053
T9487,73995150
T120787,bbti_13063
T59561,bbti_113163
T165722,bbti_60899
W12403,33552242
N22175,bbti_37572
T1580,60635941
T135529,8814941
T180305,robertowen_0
T69689,bbti_51499
T223499,bbti_72744
T94775,255661736
T67251,121294521
N12910,bbti_77888
T151043,24655896
N1483,72798292
T180286,bbti_64548
T99886,sammountfort_0
T109230,bbti_23379
T28159,NV23762
T154915,bbti_5367
N36438,33425968
T52803,71442890
N20989,31868616
T206837,bbti_107361
R32012,bbti_53676
T85844,bbti_14377
T54634,bbti_89290
T120678,jbsprint_0
T116142,bbti_116081
T177566,handrjoy_0
T43115,bbti_106365
N4440,248202931
T88596,36768263
N471921,williameveringham_0
T22854,24655896
T173170,24489154
T84147,johnvallange_0
T99518,bbti_27557
T214109,bbti_107794
N14731,bbti_10233
N47402,46649720
T176503,bbti_105106
T208108,9741821
T103284,173741386
W493018,50715982
T107048,bbti_60899
N13930,31591451
T230143,bbti_107777
R203597,68823052
T95720,sessionsofparliament_0
N477614,alexanderweir_3
T160398,johnhyde_0
T160090,bbti_53370
T65012,bbti_60494
T17789,43894766
T14046,150016994
W27637,55606557
N477154,andrewcrook_1
T142429,19591103
T120606,33425968
W2240,16293464
T188392,mrobfreebairn_0
T146434,danielemmidwinter_0
T114981,17097029
T34,bbti_55222
N64490,30718937
T67200,2479987
N53731,255661736
R229978,121294363
T165297,bbti_73973
N9880,bbti_15982
T181950,73995150
T42643,bbti_52396
W16392,59137165
T51479,36972115
T54561,bbti_13039
T53328,bbti_13923
R504304,12221728
N71533,51577264
T31931,bbti_78573
T153465,bbti_72801
N32315,27299050
T84165,mrjamesdavidson_0
T17976,59137424
N34703,31070598
T80535,263788498
T130575,bbti_15333
T133362,248202931
N504199,44148715
T174307,bbti_39018
N67083,88457570
N28649,andrewcrook_1
T107838,bbti_105106
T21400,bbti_42596
W37710,38347954
P1956,5259928
N20305,bbti_52439
T84399,150016994
W3000,38347954
T301266,bbti_35731
N30875,46725009
N504957,bbti_29496
T131858,21213427
T186773,36768263
T10699,williamdowdall_0
T45861,bbti_20389
T6188,bbti_124892
N64399,30718937
T142570,150016994
N478253,bbti_73149
T130666,330654
N504092,hochteutschenbuchdruckerey_0
N16219,bbti_109907
N67494,24497251
T65492,99480813
N7568,bbti_38694
T176826,bbti_27948
T148880,121294363
N25417,228716377
T46329,elizabethsadleirdublin_0
T226348,bbti_4474
T30129,7257114
T41160,bbti_28405
W30041,8938475
T17490,bbti_28405
N46601,21213427
T7332,jonathangleed_0
T144524,bbti_20914
N31558,bbti_13923
T6250,bbti_31123
T59395,44216749
T226446,231002232
N37472,bbti_46047
T261,228716377
T125258,26938284
T73781,61600028
T178178,NV_BH_X06778093X
T160273,NV7569
T134510,bbti_68100
N37235,bbti_51700
T82399,bbti_41535
T137522,36768263
N39737,34509535
N50059,johnnairne_0
N28599,71442890
T184702,bbti_42621
T1413,mrjstretch_0
T5567,bbti_109740
N31076,36768263
T98186,17097029
N55159,66518994
T103289,robertfreebairn_0
P5107,55606557
T210828,fdavys_0
N51307,30718937
T2437,21213427
N52119,bbti_4474
T61444,36814575
R504514,bbti_72718
N50685,248202931
T196545,archibaldgrieve_0
T76113,twruddimannos_0
T92623,rsnare_0
N21642,williammeadows_0
T107678,charlesdallas_0
N22264,richard_1
N505018,232745026
N33738,bbti_53584
N25381,31912803
T134023,bbti_104038
P469171,jacton_0
T40377,330654
T46683,230344634
T46862,bbti_17678
N34232,bbti_13752
W15131,33552242
T72539,annodom_0
T98,330654
T54577,bbti_105842
T104134,51743443
N13776,9741821
N45522,jameswatts_0
T19714,12361109
T84497,269036155
T91183,150016994
T44147,bbti_66147
T115806,bbti_107725
T99297,269036155
N9021,214205708
T120784,bbti_107957
T59506,34509981
T89450,bbti_133025
T206234,75278677
T149781,54200197
T96773,bbti_106365
T78383,9741821
T64287,bbti_51499
W19841,59137165
N31726,63900891
N26868,bbti_114716
T61883,whunter_0
T57988,248202931
T130624,robertowen_0
T35493,41727978
T109532,9741821
T181189,51926513
T139112,218481116
T191584,173741386
N12606,rurieandcompany_0
N32604,77108557
T164819,9733233
T49036,36782743
N21499,bbti_37572
T97938,17097029
T127745,44148715
T21595,bbti_3035
T223044,bbti_33480
T116196,bbti_106365
W1154,66520614
T48454,bbti_73022
T47028,228716377
T22327,bbti_73973
T147642,bbti_78573
T51480,31591451
T122583,bbti_12001
T47588,bbti_75857
N69447,173741386
N63389,51926513
T125362,bbti_104724
T87501,bbti_73149
W7208,38347954
T73563,309837281
T13325,71265721
T100397,bbti_77895
T101389,bbti_132756
N34021,bbti_20412
N47459,sebastienjorry_0
T150082,bbti_77601
T72892,72811927
W19903,39196133
T131573,bbti_10233
T231599,54199802
T19327,44350696
T73698,bbti_53584
N53550,executrixofthomasnewcombdeceasd_0
T79910,309837281
T13686,bbti_31270
T55933,12361047
N66084,12162986
T164732,12361109
T186076,bbti_72801
T92784,bbti_55430
T19729,44350696
T42266,248202931
N8546,44216749
T45890,222770681
T93184,59137424
T123253,johnbradley_0
N1913,22941406
N47321,augustuslong_0
T55096,51743443
T19753,255661736
T92809,305118749
T42280,7287161
T87164,14365616
T5131,2364747
T89062,51926513
T40582,assigneeofedwardsayeresq_0
P3123,NV31397
T127541,georgerisk_0
T44351,successorsofandrewanderson_0
N51778,30718937
N34583,guilredmayne_0
T218119,187519562
T43889,26942070
N16262,bbti_48001
W25912,75274218
T144031,36768263
T121898,bbti_109575
T91585,51540282
T50979,33425968
N47961,bbti_77895
T2220,andrewstalker_0
N37606,bbti_7686
T188621,101583814
N5808,51926513
T183527,bbti_24500
N498198,NV31397
T55730,NV23762
W183,56609913
T51036,johngooding_0
W14709,55606557
T183727,mrjosephaget_0
N38179,bbti_59028
T44579,bbti_60899
T133924,63858034
W10867,18678253
W40022,65538602
T130482,NV26254
T52741,72811927
W19230,1465174
T70803,bbti_116779
N17400,263788498
T190037,49085314
T170441,bbti_58959
T192672,thomasmiddleton_0
T87254,NV6661
T177696,dbrownejbrownegstrahan_0
N2580,99480813
T19568,12361109
N10392,17097029
T68292,kingcharles_0
T10316,2525044
T26959,21954540
T204253,34412780
N504641,12589303
T74222,228716377
T182410,bbti_113163
T87942,44350961
T60968,44148715
T225833,exemplartubingense_0
T84399,jbsprint_0
T140921,bbti_114404
W705,58167123
T192478,248202931
N32605,77108557
N51808,122574378
T5041,bbti_51499
N53555,executrixofthomasnewcombdeceasd_0
N50973,bbti_45404
T165232,bbti_77601
T109419,71442890
N7188,255661736
T138698,228716377
N13613,121294363
T1295,22160026
N67078,bbti_114796
T108982,bbti_15982
T87254,122574378
T122333,notablethings_0
T17609,46815338
T110816,17097029
T67579,43894766
T166269,12183814
T144953,bbti_77601
T34169,bbti_107764
T135157,44350961
N63140,29586562
T44260,36972115
T141058,NV23762
T224446,andrewcrook_1
T185143,bbti_15937
T146838,bbti_42012
T93262,73771528
T114114,36972115
N50595,bbti_33480
N39589,bbti_23947
N14326,59137424
W31895,61982841
N23557,williamshawanburey_0
T19740,executrixofthomasnewcombdeceasd_0
W21405,40833916
T171602,jacobuswatson_0
T19508,30718937
N55525,bbti_17407
T134912,73995150
T84402,150016994
T182534,bbti_51499
T113410,15008766
N6308,bbti_26768
T186502,bbti_100
T170753,bbti_40501
T347,34044423
N476208,andrewcrook_1
N15690,12361047
T61602,bbti_72801
T144360,17087371
W33581,11303120
